question_id,question,option_A,option_B,option_C,option_D,correct_option,correct_text
200188,Câu 8. John and Ann___________________________.,A. were not mislead,B. were not misleeded,C. was not misled,D. were not misled,D,were not misled
200189,Câu 9. Our horses ________.,A. are well feeded,B. are well fed,C. is well fed,D. is well feeded,B,are well fed
200190,Câu 10. Peter and Tom _________ in an accident yesterday.,A. is hurt,B. is hurted,C. were hurt,D. were hurted,C,were hurt
200191,Câu 11. South Florida and HawaiI _________ by a hurricane.,A. is hit,B. have been hit,C. have are hit,D. has been hit,B,have been hit
200192,Câu 12. The battles _________ for liberation.,A. had be fought,B. had been fighter,C. had been fought,D. has been fought,C,had been fought
200193,Câu 13. Bicycles_________ in the driveway.,A. must not leave,B. must not be leaving,C. must not be left,D. must not have left,C,must not be left
200194,Câu 14. Beethoven’s Fifth Symphony_________ next weekend,A. is going to be performed,B. has been performed,C. will be performing,D. will have perform,A,is going to be performed
200195,Câu 15. All bottles_________ before transportation.,A. frozen,B. were froze,C. were frozen,D. are froze,C,were frozen
200196,Câu 16. ______________________. yet?,A. Have the letters been typed,B. Have been the letters typed,C. Have the letters typed,D. Had the letters typed,A,Have the letters been typed
200197,"Câu 17. English has become a second language in countries like India, Nigeria or Singapore where _________ for administration, broadcasting and education.",A. is used,B. it is used,C. used,D. being used,B,it is used
200198,Câu 18. The telephones_________ by Alexander Graham Bell.,A. is invented,B. is inventing,C. invented,D. was invented,D,was invented
200199,Câu 19. Lots of houses_________ by the earthquake.,A. are destroying,B. destroyed,C. were destroyed,D. is destroyed,C,were destroyed
200200,Câu 20. Gold_________ in California in the 19th century.,A. was discovered,B. has been discovered,C. was discover,D. they discover,A,was discovered
200161,Câu 1. We can’t go along here because the road _____.,a. is repairing,b. is repaired,c. is being repaired,d. repaires,C,is being repaired
200162,Câu 2. The story I’ve just read _____ Agatha Christie.,a. was written,b. was written by,c. was written from,d. wrote by,B,was written by
200163,Câu 3. Why don’t you have your brother _____ the roof?,A. a repairs,b. repair,c. repaired,d. to repair,B,repair
200164,Câu 4. The man died because medical help was not summoned. A doctor should _____.,a. be have called,b. been called,c. be called,d. have been called,D,have been called
200165,Câu 5. Something funny _____ in class yesterday.,a. happened,b. was happened,c. happens,d. is happened,A,happened
200166,"Câu 6. Many US automobiles _____ in Detroit, Michigan.",a. manufacture,b. have manufactured,c. are manufactured,d. are manufacturing,C,are manufactured
200167,Câu 7. A lot of pesticide residue can _____ on unwashed produce.,a. find,b. found,c. be finding,d. be found,D,be found
200168,Câu 8. We _____ by a loud noise during the night.,a. woke up,b. are woken up,c. were woken up,d. were waking up,C,were woken up
200169,Câu 9. How did that window _____? ~ I don’t know.,a. get broken,b. broke,c. got broken,d. broken,A,get broken
200170,Câu 10. Some film stars _____ difficult to work with.,a. are said be,b. are said to be,c. say to be,d. said to be,B,are said to be
200171,Câu 11. Last night a tornado swept through Rockville. It _____ everything in its path.,a. destroyed,b. was destroyed,c. was being destroyed,d. has been destroyed,A,destroyed
200172,Câu 12. Vitamin C _____ by the human body. It gets into blood stream quickly.,a. absorbs easily,b. is easily absorbing,c. is easily absorbed,d. absorbed easily,C,is easily absorbed
200173,Câu 13. Why did Tom keep making jokes about me? I don’t enjoy _____ at.,a. be laughed,b. to be laughed,c. laughing,d. being laughed,D,being laughed
200174,Câu 14. John _____ last week.,a. had his house painted,b. had painted his house,c. had his father to paint,d. had his house paint,A,had his house painted
200175,"Câu 15. Today, many serious childhood diseases _____ by early immunization.",a. are preventing,b. can prevent,c. prevent,d. can be prevented,,can be prevented
200176,Câu 16. ‘_____ about the eight o’clock flight to Chicago?’ ‘Not yet.’,a. Has been an announcement made,b. Has an announcement made,c. Has an announcement been made,d. Has been made an announcement,C,Has an announcement been made
200177,Câu 17. ‘Has the commitee made its decision yet?’‘Not yet. They are still _____ the proposal.’,a. considering,b. been considered,c. being considered,d. considered,A,considering
200178,Câu 18. I might watch this programme. It _____ very funny.,a. supposes to be,b. is supposed being,c. is supposed to be,d. was supposed be,C,is supposed to be
200179,Câu 19. Do you get your heating _____ every year?,a. checking,b. check,c. be checked,d. checked,D,checked
200180,Câu 20. Claude Jennings is said _____ his memory.,a. to have been lost,b. to be lost,c. to have lost,d. to lose,C,to have lost
3484,Câu 1. Ted and Amy _____ for 24 years.,A. have been married,B. married,C. were married,D. has been married,A,have been married
3485,Câu 2. Tim was tired. He _____ hard all day.,A. has been studying,B. studies,C. studied,D. had been studying,D,had been studying
3486,Câu 3. I _____ Louisiana state University.,A. am attending,B. attend,C. was attending,D. attended,B,attend
3487,Câu 4. I have never played badminton before. This is the first time I _____ to play.,A. try,B. tried,C. have tried,D. am trying,C,have tried
3488,Câu 5. I come from Canada. Where _____ you _____ from?,A. do / come,B. did / come,C. are / coming,D. have / come,A,do / come
3489,Câu 6. We _____ Doris since last Sunday.,A. don’t see,B. haven’t seen,C. didn’t see,D. hadn’t seen,B,haven’t seen
3490,Câu 7. For several years his ambition _____ to be a pilot.,A. is,B. has been,C. was,D. had been,B,has been
3491,"Câu 8. By the end of next year, Geoge _____ English for 2 years.",A. will have learned,B. will learn,C. has learned,D. would learn,C,has learned
3492,"Câu 9. Before you asked, the letter _____",A. was written,B. had been written,C. had written,D. has been written,B,had been written
3493,"Câu 10. When I was young, I _____ to be a singer.",A. want,B. was wanting,C. wanted,D. had wanted,C,wanted
3494,Câu 11. Tomorrow I _____ my grandparents,A. am going to visit,B. will have visited,C. have visited,D. D visit,A,am going to visit
3495,Câu 12. I _____ here at the end of the month.,A. will leave,B. would leave,C. would have left,D. is leaving,A,will leave
3496,Câu 13. It is blowing so hard. We _____ such a terrible storm.,A. have never known,B. have never been knowing,C. never know,D. had never known,A,have never known
3497,Câu 14. I’m feeling sick. I _____ so much chocolate last night.,A. needn’t to eat,B. did not eat,C. musn’t eat,D. D shouldn’t have eaten,D,D shouldn’t have eaten
3498,Câu 15. The headmaster has decided that three lecture halls ______ in our school next semester.,A. will build,B. will be building,C. are being built,D. will be built,D,will be built
3499,Câu 16. My sister _____ for you since yesterday.,A. is looking,B. was looking,C. has been looking,D. looked,C,has been looking
3500,"Câu 17. The man got out the car , _____ round to the back and opened the boot.",A. walking,B. walked,C. walks,D. walk,B,walked
3501,Câu 18. Ann ____ tea very often.,A. doesn’t drink,B. don’t drink,C. didn’t drink,D. hasn’t drunken,A,doesn’t drink
3502,"Câu 19. When I last saw him, he _____ in London.",A. has lived,B. is living,C. was living,D. has been living,A,has lived
3503,Câu 20. I have never played badminton before. This is the first time I _____ to play.,A. try,B. tried,C. have tried,D. am trying,C,have tried
3504,Câu 1. He has been selling motorcycles _____,A. for ten years,B. since ten years,C. for ten years ago,D. ten years ago,A,for ten years
3505,"Câu 2. I _____ work last week, but I changed my mind.",A. have started,B. was going to start,C. had started,D. would start,B,was going to start
3506,Câu 3. John _____ a book when I saw him.,A. is reading,B. read,C. was reading,D. reading,C,was reading
3507,Câu 4. She ____ German for two years.,A. has learnt,B. is learning,C. learn,D. learns,A,has learnt
3508,Câu 5. The sun _____ in the East.,A. is rising,B. rose,C. has risen,D. rises,D,rises
3509,Câu 6. The little girl asked what _____ to her friend.,A. has happened,B. happened,C. had happened,D. would have been happened,B,happened
3510,Câu 7. They _____ pingpong when their father comes back home.,A. will play,B. will be playing,C. are playing,D. would play,C,are playing
3511,Câu 8. Oil _____ if you pour it on water.,A. floated,B. floats,C. will be floated,D. float,B,floats
3512,Câu 9. Daniel _____ the bus. It doesn’t run on Sundays.,A. did not catch,B. have not caught,C. had not caught,D. couldn’t have caught,D,couldn’t have caught
3513,Câu 10. I _____ along the street when I suddenly heard footsteps behind me.,A. was walking,B. am walking,C. walk,D. walked,A,was walking
3514,"Câu 11. Yesterday I passed by Peter’s house, but the front door was closed. He _____ out.",A. went,B. must have gone,C. has gone,D. had had,B,must have gone
3515,"Câu 12. According to this newspaper, John is said _____ a new record for the long jump.",A. to have established,B. establishing,C. to establish,D. established,A,to have established
3523,Câu 13. She _____ very angry when she knows this.,A. shall be,B. has been,C. will have been,D. will be,D,will be
3516,Câu 14. I’m going on holiday on Saturday. This time next week I _____ on a beach in the sea.,A. will lie,B. am lying,C. will be lying,D. should be lying,C,will be lying
3517,Câu 15. It _____ dark. Shall I turn on the light?,A. got,B. get,C. is getting,D. has got,C,is getting
3518,Câu 16. Bad driving often _____ many accidents.,A. caused,B. had caused,C. causes,D. has cause,,causes
3519,Câu 17. We _____ there when our father died.,A. still lived,B. lived still,C. was still living,D. were still living,D,were still living
3520,"Câu 18. At 5 o’clock yesterday evening, I _____ my clothes.",A. am ironing,B. have ironed,C. ironed,D. was ironing,D,was ironing
3521,Câu 19. It is a nice day. I _____ we go out for a walk.,A. suggested,B. suggest,C. is suggesting,D. are suggesting,B,suggest
3522,"Câu 20. While her husband was in the army, Janet _____ to him twice a week.",A. was writing,B. wrote,C. was written,D. had written,D,had written
3684,Câu 1. I couldn’t cut the grass because the machine _____ a few days previously.,A. broke down,B. has been broken,C. had broken down,C. breaks down,C,had broken down
3685,Câu 2. What time _____ the banks close in Britain?,A. do,B. did,C. does,D. can,A,do
3686,"Câu 3. After I _____ lunch, I looked for my bag.",A. had,B. had had,C. have has,D. have had,B,had had
3687,Câu 4. My grandfather _____ many years ago.,A. had died,B. has died,C. died,D. was dying,C,died
3688,Câu 5. The train _____ half an hour.,A. has been leaving,B. left,C. has left,D. had left,C,has left
3689,Câu 6. I _____ for Christine. Do you know where she is?,A. look,B. looked,C. am looking,D. looks,C,am looking
3690,Câu 7. The earth _____ round the sun.,A. go,B. has gone,C. went,D. goes,D,goes
3691,Câu 8. I _____ with my aunt when I am on holiday in Ho Chi Minh City next month.,A. will have been staying,B. will have stayed,C. stay,D. will be staying,D,will be staying
